player_id,player_name_ko,team_name_ko,main_position,matches_played,total_fantasy_score,avg_fantasy_score,std_fantasy_score,max_fantasy_score,total_goals,total_assists,total_shots,total_shots_on_target,total_passes_successful,total_passes,total_key_passes,total_tackles,total_interceptions,total_duels_won,total_duels,pass_success_rate,duel_win_rate,shot_conversion,recent_5_avg,recent_5_matches,last_match_score,form_index,trend
344558.0,보야니치,울산 HD FC,CM,23,451.55,19.632608695652173,9.102292527106117,42.85000000000001,1,2,13,0,1095,1210,15,27,65,24,24,90.5,100.0,7.7,18.41,5.0,28.6,0.94,stable
187259.0,황문기,강원FC,CM,33,646.65,19.595454545454544,6.843876866819114,36.449999999999996,1,2,19,0,1045,1227,9,41,117,48,48,85.2,100.0,5.3,16.25,5.0,21.3,0.83,down
500476.0,이정택,대전 하나 시티즌,CB,25,489.25,19.57,8.29222778670887,33.849999999999994,0,0,2,0,812,946,5,11,111,80,80,85.8,100.0,0.0,15.25,5.0,2.2,0.78,down
354809.0,박철우,수원FC,LB,31,605.15,19.520967741935483,8.606807133441414,39.85,1,2,20,0,727,857,14,29,109,72,72,84.8,100.0,5.0,18.509999999999998,5.0,15.85,0.95,stable
500586.0,김태환,제주SK FC,RWB,30,581.85,19.395,9.58098287017677,36.6,2,1,26,0,747,930,12,31,112,60,60,80.3,100.0,7.7,12.38,5.0,7.55,0.64,down
61913.0,김진수,전북 현대 모터스,LB,20,387.0,19.35,7.204238518509708,39.85,0,1,9,0,716,853,7,16,71,31,31,83.9,100.0,0.0,17.92,5.0,17.450000000000003,0.93,stable
145701.0,이민기,광주FC,LB,10,193.3,19.330000000000002,9.021523645642619,31.25,0,1,3,0,315,355,5,7,31,32,32,88.7,100.0,0.0,17.380000000000003,5.0,31.25,0.9,stable
356618.0,김진규,김천 상무 프로축구단,CM,15,287.7,19.18,6.82916016589365,31.25,0,2,13,0,687,778,16,8,39,16,16,88.3,100.0,0.0,13.579999999999998,5.0,10.6,0.71,down
413677.0,임창우,제주SK FC,CB,23,439.55,19.110869565217392,10.119220645989166,41.55,1,0,13,0,847,989,9,10,76,54,54,85.6,100.0,7.7,23.450000000000003,5.0,0.6000000000000001,1.23,up
146168.0,구자룡,전북 현대 모터스,CB,13,248.05,19.08076923076923,9.359966578945373,32.2,0,0,3,0,561,609,1,2,51,28,28,92.1,100.0,0.0,18.1,5.0,2.0,0.95,stable
62386.0,두현석,광주FC,RB,17,324.05,19.061764705882354,8.201172351632204,40.300000000000004,0,2,7,0,792,889,7,8,53,16,16,89.1,100.0,0.0,15.330000000000002,5.0,18.75,0.8,down
187316.0,신광훈,포항 스틸러스,RB,25,471.1,18.844,7.9697255285235515,39.1,0,1,1,0,1292,1487,14,28,75,34,34,86.9,100.0,0.0,20.1,5.0,19.05,1.07,stable
215806.0,윤일록,울산 HD FC,RB,24,450.7,18.779166666666665,9.000832288408555,34.95,0,2,14,0,782,917,10,20,90,29,29,85.3,100.0,0.0,16.360000000000003,5.0,10.05,0.87,down
500533.0,이재원,수원FC,CM,28,520.75,18.598214285714285,8.404137893333186,33.65,1,3,16,0,961,1056,13,22,89,37,37,91.0,100.0,6.2,17.96,5.0,18.900000000000002,0.97,stable
500505.0,요시노,대구FC,CM,26,478.85,18.417307692307695,8.5805354414243,39.45,5,3,26,0,645,786,15,20,63,49,49,82.1,100.0,19.2,16.71,5.0,16.1,0.91,stable
500562.0,박수일,김천 상무 프로축구단,RB,21,385.4,18.35238095238095,9.043554005346518,35.5,0,2,19,0,529,642,11,13,75,50,50,82.4,100.0,0.0,19.950000000000003,5.0,35.5,1.09,stable
500534.0,정승원,수원FC,RW,33,604.6,18.32121212121212,7.038010975044617,33.55,7,4,44,0,847,1017,22,21,67,57,57,83.3,100.0,15.9,8.620000000000001,5.0,4.75,0.47,down
532201.0,루카스,FC서울,LW,7,127.85,18.264285714285712,4.1190324800162195,23.05,1,0,19,0,103,132,8,3,17,15,15,78.0,100.0,5.3,17.8,5.0,13.05,0.97,stable
527810.0,김문환,대전 하나 시티즌,RB,11,200.8,18.254545454545454,5.90031586211512,28.5,0,0,4,0,404,452,1,6,39,12,12,89.4,100.0,0.0,23.380000000000003,5.0,22.300000000000004,1.28,up
526909.0,박찬용,김천 상무 프로축구단,CB,8,145.35,18.16875,10.081274632420532,32.85,0,0,5,0,214,242,0,1,33,27,27,88.4,100.0,0.0,24.65,5.0,32.85,1.36,up
62119.0,정치인,대구FC,CF,9,163.1,18.12222222222222,7.5159460112779195,36.35,3,3,19,0,96,127,8,2,11,29,29,75.6,100.0,15.8,20.79,5.0,20.45,1.15,up
527822.0,손준호,수원FC,CDM,12,211.9,17.658333333333335,7.782054920641384,30.299999999999997,1,2,6,0,461,506,8,9,34,10,10,91.1,100.0,16.7,18.160000000000004,5.0,16.0,1.03,stable
250959.0,최영준,제주SK FC,CM,9,158.45,17.605555555555554,7.430782447210912,28.8,0,0,3,0,219,269,6,8,32,16,16,81.4,100.0,0.0,14.809999999999999,5.0,3.1,0.84,down
356616.0,김동현,김천 상무 프로축구단,CM,13,228.3,17.56153846153846,10.54794912621552,36.25,0,0,16,0,453,495,5,5,43,31,31,91.5,100.0,0.0,13.7,5.0,21.9,0.78,down
500121.0,양민혁,강원FC,RM,33,576.9,17.48181818181818,10.425530698286254,36.0,10,6,47,0,574,696,29,34,51,38,38,82.5,100.0,21.3,16.39,5.0,34.050000000000004,0.94,stable
250106.0,박한빈,광주FC,CB,1,17.450000000000003,17.450000000000003,,17.450000000000003,0,0,1,0,37,45,0,0,4,2,2,82.2,100.0,0.0,,,,,stable
500561.0,김민덕,김천 상무 프로축구단,CB,18,311.95,17.330555555555556,11.654501009946742,35.25,0,1,2,0,459,508,2,10,68,36,36,90.4,100.0,0.0,15.779999999999998,5.0,33.25,0.91,stable
187722.0,김대우,강원FC,CM,13,224.8,17.292307692307695,10.3419220923435,41.6,1,3,9,0,348,406,8,5,31,24,24,85.7,100.0,11.1,25.14,5.0,17.25,1.45,up
62633.0,강윤성,대전 하나 시티즌,RWB,15,258.9,17.259999999999998,9.720361545304195,33.5,0,1,3,0,379,450,8,11,45,39,39,84.2,100.0,0.0,19.09,5.0,12.5,1.11,up
146174.0,이수빈,전북 현대 모터스,CM,23,396.75,17.25,8.473313723363809,37.35,0,1,8,0,835,978,6,26,71,46,46,85.4,100.0,0.0,7.74,5.0,4.550000000000001,0.45,down
261824.0,김진규,전북 현대 모터스,CM,9,154.65,17.183333333333334,8.945669343319144,32.8,2,0,12,0,318,363,10,4,18,4,4,87.6,100.0,16.7,18.08,5.0,17.05,1.05,stable
62015.0,황현수,FC서울,CB,3,51.2,17.066666666666666,9.23178386517651,24.05,0,0,3,0,116,133,0,0,7,9,9,87.2,100.0,0.0,17.066666666666666,3.0,6.6,1.0,stable
344473.0,황도윤,FC서울,CM,5,85.25,17.05,6.506343058892607,24.2,0,0,4,0,166,193,2,4,11,12,12,86.0,100.0,0.0,17.049999999999997,5.0,16.65,1.0,stable
61616.0,김동민,인천 유나이티드,CB,17,289.75,17.044117647058822,13.208092717546092,46.45,1,0,2,0,546,599,1,16,59,33,33,91.2,100.0,50.0,8.760000000000002,5.0,2.3,0.51,down
356596.0,신진호,인천 유나이티드,CM,18,302.95,16.830555555555556,9.241007375836327,30.599999999999998,0,3,10,0,1031,1130,17,11,19,14,14,91.2,100.0,0.0,17.78,5.0,7.999999999999999,1.06,stable
360162.0,이주용,제주SK FC,LWB,11,184.95000000000002,16.813636363636366,8.754458604308175,28.049999999999997,0,0,8,0,260,319,3,7,42,18,18,81.5,100.0,0.0,13.99,5.0,24.400000000000006,0.83,down
500129.0,류재문,FC서울,CM,22,369.2,16.78181818181818,9.321794041698418,31.75,1,3,10,0,929,1020,12,8,40,38,38,91.1,100.0,10.0,12.72,5.0,9.45,0.76,down
